"school";"student";"variable";"value"
"670";"11";"126";"intake";"mid 50%"
"671";"11";"120";"intake";"mid 50%"
"672";"11";"122";"intake";"bottom 25%"
"673";"11";"121";"intake";"mid 50%"
"674";"11";"100";"intake";"mid 50%"
"675";"11";"104";"intake";"mid 50%"
"676";"11";"105";"intake";"bottom 25%"
"677";"11";"101";"intake";"bottom 25%"
"678";"11";"109";"intake";"top 25%"
"679";"11";"106";"intake";"mid 50%"
"680";"11";"108";"intake";"bottom 25%"
"681";"11";"107";"intake";"mid 50%"
"682";"11";"20";"intake";"mid 50%"
"683";"11";"21";"intake";"bottom 25%"
"684";"11";"18";"intake";"bottom 25%"
"685";"11";"17";"intake";"mid 50%"
"686";"11";"22";"intake";"mid 50%"
"687";"11";"24";"intake";"mid 50%"
"688";"11";"23";"intake";"mid 50%"
"689";"11";"28";"intake";"bottom 25%"
"690";"11";"4";"intake";"bottom 25%"
"692";"11";"3";"intake";"bottom 25%"
"693";"11";"1";"intake";"mid 50%"
"694";"11";"16";"intake";"bottom 25%"
"695";"11";"11";"intake";"bottom 25%"
"696";"11";"10";"intake";"bottom 25%"
"697";"11";"64";"intake";"bottom 25%"
"698";"11";"56";"intake";"bottom 25%"
"699";"11";"57";"intake";"top 25%"
"700";"11";"52";"intake";"bottom 25%"
"701";"11";"51";"intake";"bottom 25%"
"702";"11";"47";"intake";"mid 50%"
"703";"11";"62";"intake";"bottom 25%"
"704";"11";"59";"intake";"bottom 25%"
"705";"11";"29";"intake";"bottom 25%"
"706";"11";"34";"intake";"bottom 25%"
"707";"11";"38";"intake";"mid 50%"
"708";"11";"33";"intake";"mid 50%"
"709";"11";"45";"intake";"bottom 25%"
"710";"11";"39";"intake";"bottom 25%"
"712";"12";"44";"intake";"bottom 25%"
"713";"12";"40";"intake";"top 25%"
"715";"12";"56";"intake";"bottom 25%"
"716";"12";"23";"intake";"mid 50%"
"717";"12";"25";"intake";"mid 50%"
"718";"12";"18";"intake";"mid 50%"
"719";"12";"21";"intake";"mid 50%"
"720";"12";"19";"intake";"mid 50%"
"721";"12";"39";"intake";"mid 50%"
"722";"12";"38";"intake";"mid 50%"
"723";"12";"26";"intake";"mid 50%"
"724";"12";"28";"intake";"mid 50%"
"725";"12";"16";"intake";"bottom 25%"
"726";"12";"91";"intake";"mid 50%"
"727";"12";"93";"intake";"mid 50%"
"728";"12";"85";"intake";"bottom 25%"
"729";"12";"100";"intake";"mid 50%"
"730";"12";"101";"intake";"mid 50%"
"731";"12";"97";"intake";"mid 50%"
"732";"12";"98";"intake";"mid 50%"
"733";"12";"66";"intake";"mid 50%"
"734";"12";"64";"intake";"mid 50%"
"735";"12";"81";"intake";"mid 50%"
"736";"12";"78";"intake";"mid 50%"
"737";"12";"69";"intake";"bottom 25%"
"738";"12";"73";"intake";"top 25%"
"739";"12";"139";"intake";"bottom 25%"
"740";"12";"148";"intake";"bottom 25%"
"741";"12";"143";"intake";"top 25%"
"742";"12";"144";"intake";"top 25%"
"743";"12";"137";"intake";"bottom 25%"
"744";"12";"135";"intake";"mid 50%"
"745";"12";"15";"intake";"mid 50%"
"746";"12";"109";"intake";"mid 50%"
"747";"12";"106";"intake";"mid 50%"
"748";"12";"12";"intake";"mid 50%"
"749";"12";"14";"intake";"mid 50%"
"750";"12";"3";"intake";"mid 50%"
"751";"12";"6";"intake";"mid 50%"
"752";"12";"120";"intake";"mid 50%"
"753";"12";"123";"intake";"mid 50%"
"754";"12";"122";"intake";"bottom 25%"
"755";"12";"129";"intake";"bottom 25%"
"756";"12";"125";"intake";"mid 50%"
"757";"12";"126";"intake";"mid 50%"
"758";"13";"95";"intake";"top 25%"
"759";"13";"67";"intake";"mid 50%"
"760";"13";"65";"intake";"top 25%"
"761";"13";"63";"intake";"mid 50%"
"762";"13";"68";"intake";"bottom 25%"
"763";"13";"69";"intake";"mid 50%"
"764";"13";"72";"intake";"mid 50%"
"765";"13";"55";"intake";"bottom 25%"
"767";"13";"61";"intake";"top 25%"
"768";"13";"59";"intake";"mid 50%"
"769";"13";"57";"intake";"top 25%"
"770";"13";"94";"intake";"mid 50%"
"772";"13";"87";"intake";"mid 50%"
"773";"13";"85";"intake";"bottom 25%"
"774";"13";"89";"intake";"bottom 25%"
"775";"13";"90";"intake";"mid 50%"
"776";"13";"73";"intake";"mid 50%"
"777";"13";"76";"intake";"bottom 25%"
"778";"13";"74";"intake";"top 25%"
"779";"13";"83";"intake";"mid 50%"
"780";"13";"82";"intake";"top 25%"
"781";"13";"78";"intake";"mid 50%"
"782";"13";"50";"intake";"mid 50%"
"783";"13";"140";"intake";"mid 50%"
"784";"13";"135";"intake";"mid 50%"
"785";"13";"131";"intake";"mid 50%"
"786";"13";"146";"intake";"mid 50%"
"787";"13";"147";"intake";"top 25%"
"788";"13";"143";"intake";"mid 50%"
"789";"13";"96";"intake";"bottom 25%"
"790";"13";"112";"intake";"top 25%"
"791";"13";"115";"intake";"bottom 25%"
"792";"13";"109";"intake";"mid 50%"
"793";"13";"105";"intake";"mid 50%"
"794";"13";"125";"intake";"mid 50%"
"795";"13";"127";"intake";"bottom 25%"
"796";"13";"117";"intake";"bottom 25%"
"797";"13";"119";"intake";"mid 50%"
"798";"13";"124";"intake";"mid 50%"
"799";"13";"123";"intake";"bottom 25%"
"800";"13";"48";"intake";"top 25%"
"801";"13";"28";"intake";"mid 50%"
"802";"13";"31";"intake";"mid 50%"
"803";"13";"25";"intake";"top 25%"
"804";"13";"22";"intake";"mid 50%"
"805";"13";"45";"intake";"mid 50%"
"806";"13";"46";"intake";"mid 50%"
"807";"13";"36";"intake";"mid 50%"
"808";"13";"37";"intake";"bottom 25%"
"809";"13";"39";"intake";"mid 50%"
"810";"13";"6";"intake";"mid 50%"
"811";"13";"10";"intake";"bottom 25%"
"812";"13";"11";"intake";"bottom 25%"
"813";"13";"12";"intake";"mid 50%"
"814";"13";"7";"intake";"mid 50%"
"815";"13";"9";"intake";"mid 50%"
"816";"13";"8";"intake";"mid 50%"
"817";"13";"21";"intake";"bottom 25%"
"818";"13";"19";"intake";"mid 50%"
"819";"13";"20";"intake";"mid 50%"
"820";"13";"14";"intake";"mid 50%"
"821";"13";"16";"intake";"mid 50%"
"822";"14";"98";"intake";"bottom 25%"
"823";"14";"97";"intake";"mid 50%"
"824";"14";"99";"intake";"bottom 25%"
"825";"14";"101";"intake";"mid 50%"
"826";"14";"85";"intake";"mid 50%"
"827";"14";"94";"intake";"mid 50%"
"828";"14";"86";"intake";"mid 50%"
"829";"14";"92";"intake";"mid 50%"
"831";"14";"119";"intake";"mid 50%"
"832";"14";"117";"intake";"mid 50%"
"833";"14";"123";"intake";"top 25%"
"834";"14";"105";"intake";"bottom 25%"
"835";"14";"106";"intake";"bottom 25%"
"836";"14";"113";"intake";"mid 50%"
"837";"14";"110";"intake";"bottom 25%"
"838";"14";"111";"intake";"top 25%"
"839";"14";"124";"intake";"mid 50%"
"840";"14";"52";"intake";"mid 50%"
"841";"14";"50";"intake";"mid 50%"
"842";"14";"54";"intake";"mid 50%"
"843";"14";"56";"intake";"bottom 25%"
"844";"14";"44";"intake";"mid 50%"
"845";"14";"49";"intake";"bottom 25%"
"846";"14";"46";"intake";"mid 50%"
"847";"14";"48";"intake";"bottom 25%"
"848";"14";"72";"intake";"mid 50%"
"849";"14";"68";"intake";"bottom 25%"
"850";"14";"67";"intake";"bottom 25%"
"851";"14";"69";"intake";"mid 50%"
"852";"14";"59";"intake";"mid 50%"
"853";"14";"60";"intake";"mid 50%"
"854";"14";"66";"intake";"mid 50%"
"855";"14";"62";"intake";"mid 50%"
"856";"14";"43";"intake";"mid 50%"
"857";"14";"181";"intake";"mid 50%"
"858";"14";"178";"intake";"mid 50%"
"859";"14";"183";"intake";"mid 50%"
"860";"14";"184";"intake";"bottom 25%"
"861";"14";"171";"intake";"mid 50%"
"862";"14";"177";"intake";"top 25%"
"863";"14";"174";"intake";"mid 50%"
"864";"14";"176";"intake";"mid 50%"
"865";"14";"164";"intake";"mid 50%"
"866";"14";"195";"intake";"mid 50%"
"867";"14";"202";"intake";"mid 50%"
"868";"14";"185";"intake";"mid 50%"
"869";"14";"187";"intake";"bottom 25%"
"870";"14";"193";"intake";"mid 50%"
"871";"14";"188";"intake";"bottom 25%"
"872";"14";"190";"intake";"bottom 25%"
"873";"14";"126";"intake";"top 25%"
"874";"14";"137";"intake";"bottom 25%"
"875";"14";"135";"intake";"top 25%"
"876";"14";"140";"intake";"bottom 25%"
"877";"14";"142";"intake";"mid 50%"
"878";"14";"128";"intake";"mid 50%"
"879";"14";"133";"intake";"mid 50%"
"880";"14";"132";"intake";"mid 50%"
"881";"14";"163";"intake";"mid 50%"
"882";"14";"155";"intake";"top 25%"
"883";"14";"154";"intake";"mid 50%"
"884";"14";"156";"intake";"mid 50%"
"885";"14";"160";"intake";"mid 50%"
"886";"14";"153";"intake";"mid 50%"
"887";"14";"151";"intake";"mid 50%"
"888";"14";"152";"intake";"bottom 25%"
"889";"14";"204";"intake";"mid 50%"
"890";"14";"41";"intake";"mid 50%"
"891";"14";"23";"intake";"bottom 25%"
"892";"14";"21";"intake";"mid 50%"
"893";"14";"24";"intake";"mid 50%"
"894";"14";"26";"intake";"bottom 25%"
"895";"14";"13";"intake";"bottom 25%"
"896";"14";"20";"intake";"mid 50%"
"897";"14";"15";"intake";"bottom 25%"
"898";"14";"17";"intake";"mid 50%"
"899";"14";"11";"intake";"mid 50%"
"900";"14";"36";"intake";"mid 50%"
"901";"14";"40";"intake";"bottom 25%"
"902";"14";"27";"intake";"mid 50%"
"903";"14";"31";"intake";"bottom 25%"
"904";"14";"35";"intake";"mid 50%"
"905";"14";"33";"intake";"mid 50%"
"906";"14";"34";"intake";"bottom 25%"
"907";"14";"2";"intake";"bottom 25%"
"908";"14";"416";"intake";"mid 50%"
"909";"14";"418";"intake";"mid 50%"
"910";"14";"421";"intake";"mid 50%"
"911";"14";"415";"intake";"bottom 25%"
"912";"14";"414";"intake";"mid 50%"
"913";"14";"412";"intake";"mid 50%"
"914";"14";"435";"intake";"bottom 25%"
"915";"14";"433";"intake";"mid 50%"
"916";"14";"436";"intake";"mid 50%"
"917";"14";"426";"intake";"bottom 25%"
"918";"14";"428";"intake";"bottom 25%"
"919";"14";"432";"intake";"mid 50%"
"920";"14";"430";"intake";"mid 50%"
"921";"14";"387";"intake";"top 25%"
"922";"14";"393";"intake";"mid 50%"
"923";"14";"395";"intake";"mid 50%"
"924";"14";"382";"intake";"mid 50%"
"925";"14";"386";"intake";"mid 50%"
"926";"14";"384";"intake";"mid 50%"
"927";"14";"409";"intake";"mid 50%"
"928";"14";"405";"intake";"bottom 25%"
"929";"14";"407";"intake";"mid 50%"
"930";"14";"396";"intake";"top 25%"
"931";"14";"397";"intake";"mid 50%"
"932";"14";"404";"intake";"bottom 25%"
"933";"14";"398";"intake";"bottom 25%"
"934";"14";"399";"intake";"mid 50%"
"935";"14";"378";"intake";"mid 50%"
"936";"14";"482";"intake";"mid 50%"
"937";"14";"481";"intake";"bottom 25%"
"938";"14";"484";"intake";"bottom 25%"
"939";"14";"477";"intake";"mid 50%"
"940";"14";"479";"intake";"bottom 25%"
"941";"14";"478";"intake";"mid 50%"
"942";"14";"486";"intake";"mid 50%"
"943";"14";"489";"intake";"mid 50%"
"944";"14";"496";"intake";"mid 50%"
"945";"14";"491";"intake";"bottom 25%"
"946";"14";"439";"intake";"mid 50%"
"947";"14";"454";"intake";"mid 50%"
"948";"14";"453";"intake";"mid 50%"
"949";"14";"459";"intake";"bottom 25%"
"950";"14";"462";"intake";"bottom 25%"
"951";"14";"444";"intake";"bottom 25%"
"952";"14";"449";"intake";"bottom 25%"
"953";"14";"472";"intake";"mid 50%"
"954";"14";"471";"intake";"mid 50%"
"955";"14";"474";"intake";"mid 50%"
"956";"14";"464";"intake";"mid 50%"
"957";"14";"466";"intake";"bottom 25%"
"958";"14";"470";"intake";"top 25%"
"959";"14";"468";"intake";"mid 50%"
"960";"14";"205";"intake";"mid 50%"
"962";"14";"278";"intake";"mid 50%"
"963";"14";"286";"intake";"bottom 25%"
"964";"14";"287";"intake";"mid 50%"
"965";"14";"267";"intake";"bottom 25%"
"966";"14";"273";"intake";"mid 50%"
"967";"14";"266";"intake";"mid 50%"
"968";"14";"300";"intake";"mid 50%"
"969";"14";"298";"intake";"bottom 25%"
"970";"14";"288";"intake";"mid 50%"
"971";"14";"290";"intake";"mid 50%"
"972";"14";"296";"intake";"top 25%"
"973";"14";"292";"intake";"mid 50%"
"974";"14";"294";"intake";"mid 50%"
"975";"14";"309";"intake";"bottom 25%"
"976";"14";"227";"intake";"mid 50%"
"977";"14";"219";"intake";"mid 50%"
"978";"14";"228";"intake";"mid 50%"
"979";"14";"232";"intake";"bottom 25%"
"980";"14";"208";"intake";"mid 50%"
"981";"14";"217";"intake";"bottom 25%"
"982";"14";"216";"intake";"mid 50%"
"983";"14";"263";"intake";"bottom 25%"
"984";"14";"260";"intake";"mid 50%"
"985";"14";"258";"intake";"bottom 25%"
"986";"14";"261";"intake";"mid 50%"
"987";"14";"234";"intake";"bottom 25%"
"988";"14";"235";"intake";"mid 50%"
"989";"14";"255";"intake";"bottom 25%"
"990";"14";"252";"intake";"bottom 25%"
"991";"14";"377";"intake";"mid 50%"
"992";"14";"356";"intake";"mid 50%"
"993";"14";"353";"intake";"mid 50%"
"994";"14";"357";"intake";"bottom 25%"
"995";"14";"359";"intake";"mid 50%"
"996";"14";"347";"intake";"bottom 25%"
"997";"14";"348";"intake";"bottom 25%"
"998";"14";"350";"intake";"bottom 25%"
"999";"14";"345";"intake";"bottom 25%"
"1001";"14";"373";"intake";"mid 50%"
"1002";"14";"375";"intake";"mid 50%"
"1003";"14";"360";"intake";"mid 50%"
"1004";"14";"367";"intake";"mid 50%"
"1005";"14";"371";"intake";"mid 50%"
"1006";"14";"369";"intake";"mid 50%"
"1007";"14";"370";"intake";"mid 50%"
"1008";"14";"324";"intake";"mid 50%"
"1009";"14";"323";"intake";"mid 50%"
"1010";"14";"325";"intake";"mid 50%"
"1011";"14";"326";"intake";"mid 50%"
"1012";"14";"311";"intake";"top 25%"
"1013";"14";"315";"intake";"bottom 25%"
"1014";"14";"318";"intake";"mid 50%"
"1015";"14";"344";"intake";"mid 50%"
"1016";"14";"338";"intake";"bottom 25%"
"1017";"14";"340";"intake";"mid 50%"
"1018";"14";"342";"intake";"bottom 25%"
"1019";"14";"331";"intake";"bottom 25%"
"1020";"15";"211";"intake";"mid 50%"
"1021";"15";"208";"intake";"bottom 25%"
"1022";"15";"215";"intake";"mid 50%"
"1023";"15";"214";"intake";"mid 50%"
"1024";"15";"27";"intake";"bottom 25%"
"1025";"15";"26";"intake";"bottom 25%"
"1026";"15";"17";"intake";"bottom 25%"
"1027";"15";"22";"intake";"bottom 25%"
"1028";"15";"20";"intake";"bottom 25%"
"1029";"15";"21";"intake";"bottom 25%"
"1030";"15";"37";"intake";"bottom 25%"
"1031";"15";"32";"intake";"bottom 25%"
"1032";"15";"33";"intake";"bottom 25%"
"1033";"15";"100";"intake";"mid 50%"
"1034";"15";"1";"intake";"mid 50%"
"1035";"15";"105";"intake";"mid 50%"
"1036";"15";"104";"intake";"mid 50%"
"1037";"15";"103";"intake";"mid 50%"
"1038";"15";"15";"intake";"top 25%"
"1039";"15";"11";"intake";"mid 50%"
"1040";"15";"14";"intake";"bottom 25%"
"1041";"15";"8";"intake";"mid 50%"
"1042";"15";"6";"intake";"mid 50%"
"1043";"15";"7";"intake";"mid 50%"
"1044";"15";"75";"intake";"bottom 25%"
"1045";"15";"76";"intake";"bottom 25%"
"1046";"15";"81";"intake";"bottom 25%"
"1047";"15";"73";"intake";"bottom 25%"
"1048";"15";"70";"intake";"bottom 25%"
"1049";"15";"67";"intake";"mid 50%"
"1050";"15";"94";"intake";"mid 50%"
"1051";"15";"95";"intake";"mid 50%"
"1052";"15";"86";"intake";"bottom 25%"
"1053";"15";"83";"intake";"mid 50%"
"1054";"15";"90";"intake";"mid 50%"
"1055";"15";"87";"intake";"mid 50%"
"1056";"15";"88";"intake";"mid 50%"
"1057";"15";"42";"intake";"bottom 25%"
"1058";"15";"48";"intake";"mid 50%"
"1059";"15";"47";"intake";"mid 50%"
"1060";"15";"51";"intake";"bottom 25%"
"1061";"15";"46";"intake";"bottom 25%"
"1062";"15";"44";"intake";"mid 50%"
"1063";"15";"65";"intake";"top 25%"
"1064";"15";"61";"intake";"mid 50%"
"1065";"15";"59";"intake";"bottom 25%"
"1066";"15";"62";"intake";"bottom 25%"
"1067";"15";"64";"intake";"mid 50%"
"1068";"15";"54";"intake";"mid 50%"
"1069";"15";"53";"intake";"mid 50%"
"1070";"15";"56";"intake";"mid 50%"
"1071";"15";"176";"intake";"bottom 25%"
"1072";"15";"181";"intake";"bottom 25%"
"1073";"15";"184";"intake";"mid 50%"
"1074";"15";"165";"intake";"bottom 25%"
"1075";"15";"163";"intake";"bottom 25%"
"1076";"15";"173";"intake";"mid 50%"
"1077";"15";"171";"intake";"mid 50%"
"1078";"15";"167";"intake";"bottom 25%"
"1079";"15";"170";"intake";"top 25%"
"1080";"15";"199";"intake";"mid 50%"
"1081";"15";"197";"intake";"bottom 25%"
"1082";"15";"201";"intake";"bottom 25%"
"1083";"15";"203";"intake";"mid 50%"
"1084";"15";"188";"intake";"mid 50%"
"1085";"15";"189";"intake";"mid 50%"
"1086";"15";"187";"intake";"mid 50%"
"1087";"15";"186";"intake";"mid 50%"
"1088";"15";"195";"intake";"top 25%"
"1089";"15";"193";"intake";"bottom 25%"
"1090";"15";"194";"intake";"bottom 25%"
"1091";"15";"125";"intake";"mid 50%"
"1092";"15";"121";"intake";"mid 50%"
"1093";"15";"127";"intake";"bottom 25%"
"1094";"15";"129";"intake";"bottom 25%"
"1095";"15";"128";"intake";"mid 50%"
"1096";"15";"131";"intake";"bottom 25%"
"1097";"15";"112";"intake";"bottom 25%"
"1098";"15";"113";"intake";"bottom 25%"
"1099";"15";"120";"intake";"mid 50%"
"1100";"15";"118";"intake";"mid 50%"
"1101";"15";"116";"intake";"bottom 25%"
"1102";"15";"152";"intake";"bottom 25%"
"1103";"15";"148";"intake";"mid 50%"
"1104";"15";"147";"intake";"bottom 25%"
"1105";"15";"133";"intake";"bottom 25%"
"1106";"15";"139";"intake";"bottom 25%"
"1107";"15";"136";"intake";"bottom 25%"
"1108";"15";"144";"intake";"mid 50%"
"1109";"15";"145";"intake";"mid 50%"
"1110";"15";"140";"intake";"bottom 25%"
"1111";"16";"101";"intake";"mid 50%"
"1112";"16";"104";"intake";"mid 50%"
"1113";"16";"105";"intake";"mid 50%"
"1114";"16";"98";"intake";"mid 50%"
"1115";"16";"100";"intake";"bottom 25%"
"1116";"16";"99";"intake";"bottom 25%"
"1117";"16";"113";"intake";"mid 50%"
"1118";"16";"112";"intake";"bottom 25%"
"1119";"16";"106";"intake";"bottom 25%"
"1120";"16";"108";"intake";"mid 50%"
"1121";"16";"111";"intake";"mid 50%"
"1122";"16";"116";"intake";"mid 50%"
"1123";"16";"85";"intake";"bottom 25%"
"1124";"16";"86";"intake";"bottom 25%"
"1125";"16";"87";"intake";"mid 50%"
"1126";"16";"81";"intake";"mid 50%"
"1127";"16";"96";"intake";"bottom 25%"
"1128";"16";"94";"intake";"bottom 25%"
"1129";"16";"95";"intake";"mid 50%"
"1130";"16";"89";"intake";"mid 50%"
"1131";"16";"92";"intake";"mid 50%"
"1132";"16";"90";"intake";"bottom 25%"
"1133";"16";"91";"intake";"mid 50%"
"1134";"16";"78";"intake";"mid 50%"
"1135";"16";"117";"intake";"mid 50%"
"1136";"16";"122";"intake";"mid 50%"
"1137";"16";"124";"intake";"bottom 25%"
"1138";"16";"125";"intake";"mid 50%"
"1139";"16";"119";"intake";"mid 50%"
"1140";"16";"121";"intake";"mid 50%"
"1141";"16";"120";"intake";"bottom 25%"
"1142";"16";"135";"intake";"mid 50%"
"1143";"16";"133";"intake";"mid 50%"
"1144";"16";"134";"intake";"top 25%"
"1145";"16";"127";"intake";"mid 50%"
"1146";"16";"128";"intake";"mid 50%"
"1147";"16";"131";"intake";"mid 50%"
"1148";"16";"129";"intake";"mid 50%"
"1149";"16";"27";"intake";"bottom 25%"
"1150";"16";"26";"intake";"mid 50%"
"1151";"16";"28";"intake";"bottom 25%"
"1152";"16";"29";"intake";"mid 50%"
"1153";"16";"22";"intake";"mid 50%"
"1154";"16";"25";"intake";"mid 50%"
"1155";"16";"21";"intake";"mid 50%"
"1156";"16";"36";"intake";"mid 50%"
"1157";"16";"35";"intake";"mid 50%"
"1158";"16";"37";"intake";"top 25%"
"1159";"16";"33";"intake";"bottom 25%"
"1160";"16";"38";"intake";"mid 50%"
"1161";"16";"6";"intake";"mid 50%"
"1162";"16";"8";"intake";"mid 50%"
"1163";"16";"1";"intake";"mid 50%"
"1164";"16";"2";"intake";"top 25%"
"1165";"16";"17";"intake";"mid 50%"
"1166";"16";"15";"intake";"mid 50%"
"1167";"16";"14";"intake";"mid 50%"
"1168";"16";"16";"intake";"bottom 25%"
"1169";"16";"9";"intake";"mid 50%"
"1170";"16";"10";"intake";"bottom 25%"
"1171";"16";"13";"intake";"bottom 25%"
"1172";"16";"11";"intake";"mid 50%"
"1173";"16";"77";"intake";"bottom 25%"
"1174";"16";"63";"intake";"bottom 25%"
"1175";"16";"62";"intake";"mid 50%"
"1176";"16";"65";"intake";"bottom 25%"
"1177";"16";"66";"intake";"bottom 25%"
"1178";"16";"59";"intake";"bottom 25%"
"1179";"16";"61";"intake";"mid 50%"
"1180";"16";"58";"intake";"mid 50%"
"1181";"16";"75";"intake";"mid 50%"
"1182";"16";"76";"intake";"mid 50%"
"1183";"16";"68";"intake";"bottom 25%"
"1184";"16";"70";"intake";"top 25%"
"1185";"16";"73";"intake";"mid 50%"
"1186";"16";"39";"intake";"mid 50%"
"1187";"16";"45";"intake";"mid 50%"
"1188";"16";"46";"intake";"mid 50%"
"1189";"16";"40";"intake";"mid 50%"
"1190";"16";"41";"intake";"bottom 25%"
"1191";"16";"57";"intake";"mid 50%"
"1192";"16";"54";"intake";"mid 50%"
"1193";"16";"53";"intake";"bottom 25%"
"1194";"16";"55";"intake";"bottom 25%"
"1195";"16";"47";"intake";"bottom 25%"
"1196";"16";"48";"intake";"mid 50%"
"1197";"16";"52";"intake";"bottom 25%"
"1198";"16";"49";"intake";"top 25%"
"1199";"17";"182";"intake";"mid 50%"
"1200";"17";"175";"intake";"mid 50%"
"1201";"17";"174";"intake";"bottom 25%"
"1202";"17";"181";"intake";"top 25%"
"1203";"17";"176";"intake";"mid 50%"
"1204";"17";"177";"intake";"top 25%"
"1205";"17";"173";"intake";"top 25%"
"1206";"17";"249";"intake";"mid 50%"
"1207";"17";"247";"intake";"mid 50%"
"1208";"17";"250";"intake";"top 25%"
"1209";"17";"251";"intake";"mid 50%"
"1210";"17";"256";"intake";"mid 50%"
"1211";"17";"237";"intake";"mid 50%"
"1212";"17";"236";"intake";"bottom 25%"
"1213";"17";"243";"intake";"mid 50%"
"1214";"17";"235";"intake";"mid 50%"
"1215";"17";"270";"intake";"bottom 25%"
"1216";"17";"269";"intake";"bottom 25%"
"1217";"17";"271";"intake";"mid 50%"
"1218";"17";"273";"intake";"mid 50%"
"1219";"17";"261";"intake";"top 25%"
"1220";"17";"260";"intake";"mid 50%"
"1221";"17";"265";"intake";"bottom 25%"
"1222";"17";"263";"intake";"top 25%"
"1223";"17";"264";"intake";"mid 50%"
"1224";"17";"184";"intake";"mid 50%"
"1227";"17";"200";"intake";"mid 50%"
"1228";"17";"204";"intake";"mid 50%"
"1229";"17";"207";"intake";"mid 50%"
"1230";"17";"186";"intake";"mid 50%"
"1231";"17";"185";"intake";"mid 50%"
"1232";"17";"191";"intake";"mid 50%"
"1233";"17";"188";"intake";"mid 50%"
"1234";"17";"190";"intake";"mid 50%"
"1235";"17";"234";"intake";"bottom 25%"
"1236";"17";"229";"intake";"top 25%"
"1237";"17";"226";"intake";"bottom 25%"
"1238";"17";"225";"intake";"bottom 25%"
"1239";"17";"231";"intake";"mid 50%"
"1240";"17";"232";"intake";"bottom 25%"
"1241";"17";"214";"intake";"mid 50%"
"1242";"17";"212";"intake";"bottom 25%"
"1243";"17";"223";"intake";"top 25%"
"1244";"17";"219";"intake";"mid 50%"
"1245";"17";"275";"intake";"top 25%"
"1246";"17";"59";"intake";"mid 50%"
"1247";"17";"58";"intake";"mid 50%"
"1248";"17";"60";"intake";"bottom 25%"
"1250";"17";"62";"intake";"top 25%"
"1251";"17";"46";"intake";"mid 50%"
"1252";"17";"44";"intake";"mid 50%"
"1253";"17";"57";"intake";"mid 50%"
"1254";"17";"49";"intake";"mid 50%"
"1255";"17";"55";"intake";"mid 50%"
"1256";"17";"43";"intake";"bottom 25%"
"1257";"17";"78";"intake";"mid 50%"
"1258";"17";"77";"intake";"bottom 25%"
"1259";"17";"83";"intake";"bottom 25%"
"1260";"17";"64";"intake";"bottom 25%"
"1261";"17";"68";"intake";"mid 50%"
"1262";"17";"67";"intake";"mid 50%"
"1263";"17";"73";"intake";"top 25%"
"1264";"17";"69";"intake";"mid 50%"
"1265";"17";"72";"intake";"mid 50%"
"1266";"17";"87";"intake";"top 25%"
"1267";"17";"13";"intake";"mid 50%"
"1268";"17";"12";"intake";"mid 50%"
