school;student;intake;sex;vr;normexam;standLRT;schgend;type;schavg
6;67;bottom 25%;F;top 25%;0.4026692;0.3711052;girls;Sngl;0.6376562
6;69;mid 50%;F;top 25%;0.4781942;-0.620713;girls;Sngl;0.6376562
6;74;mid 50%;F;top 25%;0.8965662;0.0404992;girls;Sngl;0.6376562
6;75;mid 50%;F;top 25%;-0.492781;-0.207455;girls;Sngl;0.6376562
6;77;mid 50%;F;top 25%;0.4026692;0.2058022;girls;Sngl;0.6376562
6;78;bottom 25%;F;top 25%;0.6787592;0.7843622;girls;Sngl;0.6376562
6;81;bottom 25%;F;top 25%;1.9771072;2.1894372;girls;Sngl;0.6376562
6;84;mid 50%;F;top 25%;-0.265159;0.2058022;girls;Sngl;0.6376562
6;85;bottom 25%;F;top 25%;1.5792202;0.6190592;girls;Sngl;0.6376562
6;89;mid 50%;F;top 25%;1.9003352;0.2058022;girls;Sngl;0.6376562
6;92;bottom 25%;F;top 25%;1.3747412;0.5364082;girls;Sngl;0.6376562
6;96;top 25%;F;top 25%;0.7472282;-1.03397;girls;Sngl;0.6376562
6;97;bottom 25%;F;top 25%;1.6618062;2.2720892;girls;Sngl;0.6376562
6;99;bottom 25%;F;top 25%;0.8219882;0.6190592;girls;Sngl;0.6376562
6;101;bottom 25%;F;top 25%;0.1941492;1.5282252;girls;Sngl;0.6376562
6;102;bottom 25%;F;top 25%;0.4026692;0.8670142;girls;Sngl;0.6376562
6;103;bottom 25%;F;top 25%;0.8965662;0.5364082;girls;Sngl;0.6376562
6;109;mid 50%;F;top 25%;0.6107292;-0.45541;girls;Sngl;0.6376562
6;110;bottom 25%;F;top 25%;1.0396082;0.4537562;girls;Sngl;0.6376562
6;113;bottom 25%;F;top 25%;2.0397092;0.8670142;girls;Sngl;0.6376562
6;114;bottom 25%;F;top 25%;1.3101422;1.6108772;girls;Sngl;0.6376562
6;116;bottom 25%;F;top 25%;1.9003352;0.8670142;girls;Sngl;0.6376562
6;120;bottom 25%;F;top 25%;0.8965662;0.8670142;girls;Sngl;0.6376562
6;121;bottom 25%;F;top 25%;0.9675862;2.1894372;girls;Sngl;0.6376562
6;122;mid 50%;F;top 25%;0.5443412;-0.372758;girls;Sngl;0.6376562
6;123;bottom 25%;F;top 25%;2.1029752;2.3547402;girls;Sngl;0.6376562
6;136;bottom 25%;F;top 25%;0.6107292;0.9496652;girls;Sngl;0.6376562
6;139;bottom 25%;F;top 25%;2.6267392;2.0241342;girls;Sngl;0.6376562
6;140;bottom 25%;F;top 25%;1.2405332;0.3711052;girls;Sngl;0.6376562
6;141;bottom 25%;F;top 25%;1.5792202;1.2802712;girls;Sngl;0.6376562
6;143;mid 50%;F;top 25%;-0.419801;-0.372758;girls;Sngl;0.6376562
6;149;mid 50%;F;top 25%;1.0396082;-0.124804;girls;Sngl;0.6376562
6;150;bottom 25%;F;top 25%;2.2031212;1.8588312;girls;Sngl;0.6376562
6;151;mid 50%;F;top 25%;1.4395322;0.1231502;girls;Sngl;0.6376562
6;152;mid 50%;F;top 25%;0.4026692;0.0404992;girls;Sngl;0.6376562
6;155;top 25%;F;top 25%;1.0396082;-0.951318;girls;Sngl;0.6376562
6;156;bottom 25%;F;top 25%;0.4781942;0.8670142;girls;Sngl;0.6376562
6;159;mid 50%;F;top 25%;0.2613242;-1.03397;girls;Sngl;0.6376562
6;160;bottom 25%;F;top 25%;1.2405332;1.2802712;girls;Sngl;0.6376562
6;161;bottom 25%;F;top 25%;1.3747412;0.8670142;girls;Sngl;0.6376562
7;2;mid 50%;F;mid 50%;0.2613242;-0.951318;girls;Sngl;-0.029003
7;3;mid 50%;F;mid 50%;0.3280722;-0.124804;girls;Sngl;-0.029003
7;6;mid 50%;F;mid 50%;0.9675862;-0.45541;girls;Sngl;-0.029003
7;8;mid 50%;F;mid 50%;0.2613242;0.2884532;girls;Sngl;-0.029003
7;10;bottom 25%;F;mid 50%;1.1094382;0.7843622;girls;Sngl;-0.029003
7;11;bottom 25%;F;mid 50%;1.0396082;0.6190592;girls;Sngl;-0.029003
7;14;mid 50%;F;mid 50%;0.4781942;-0.620713;girls;Sngl;-0.029003
7;15;top 25%;F;mid 50%;-0.85267;-1.943136;girls;Sngl;-0.029003
7;20;bottom 25%;F;mid 50%;-1.029067;1.0323172;girls;Sngl;-0.029003
7;21;bottom 25%;F;mid 50%;0.9675862;1.3629222;girls;Sngl;-0.029003
7;22;bottom 25%;F;mid 50%;-0.623051;1.1976192;girls;Sngl;-0.029003
7;28;mid 50%;F;mid 50%;0.1340672;0.0404992;girls;Sngl;-0.029003
7;30;mid 50%;F;mid 50%;-0.197611;-0.786016;girls;Sngl;-0.029003
7;35;mid 50%;F;mid 50%;-0.129085;-0.124804;girls;Sngl;-0.029003
7;38;top 25%;F;mid 50%;1.6618062;-1.695182;girls;Sngl;-0.029003
7;46;bottom 25%;F;mid 50%;0.4781942;0.6190592;girls;Sngl;-0.029003
7;48;mid 50%;F;mid 50%;0.1941492;0.0404992;girls;Sngl;-0.029003
7;49;mid 50%;F;mid 50%;-1.335315;-0.868667;girls;Sngl;-0.029003
7;50;mid 50%;F;mid 50%;0.3280722;-0.703364;girls;Sngl;-0.029003
7;52;bottom 25%;F;mid 50%;0.6787592;0.5364082;girls;Sngl;-0.029003
7;53;mid 50%;F;mid 50%;0.0735362;0.2884532;girls;Sngl;-0.029003
7;54;mid 50%;F;mid 50%;1.5061852;-0.290107;girls;Sngl;-0.029003
7;55;mid 50%;F;mid 50%;0.1941492;0.4537562;girls;Sngl;-0.029003
7;69;mid 50%;F;mid 50%;0.4781942;0.2058022;girls;Sngl;-0.029003
7;70;mid 50%;F;mid 50%;0.3280722;-0.45541;girls;Sngl;-0.029003
7;71;mid 50%;F;mid 50%;-0.776109;-1.03397;girls;Sngl;-0.029003
7;73;mid 50%;F;mid 50%;1.0396082;-0.372758;girls;Sngl;-0.029003
7;79;bottom 25%;F;mid 50%;-0.197611;2.0241342;girls;Sngl;-0.029003
7;85;mid 50%;F;mid 50%;-0.419801;-0.786016;girls;Sngl;-0.029003
7;86;bottom 25%;F;mid 50%;0.3280722;1.3629222;girls;Sngl;-0.029003
7;87;mid 50%;F;mid 50%;-0.062088;-0.45541;girls;Sngl;-0.029003
7;89;mid 50%;F;mid 50%;0.8219882;0.2058022;girls;Sngl;-0.029003
7;95;mid 50%;F;mid 50%;-0.939378;0.2884532;girls;Sngl;-0.029003
7;97;mid 50%;F;mid 50%;0.9675862;0.3711052;girls;Sngl;-0.029003
7;98;mid 50%;F;mid 50%;-0.338842;-0.703364;girls;Sngl;-0.029003
7;102;mid 50%;F;mid 50%;0.1941492;-0.207455;girls;Sngl;-0.029003
7;104;mid 50%;F;mid 50%;-0.197611;-0.951318;girls;Sngl;-0.029003
7;108;mid 50%;F;mid 50%;1.1094382;-0.207455;girls;Sngl;-0.029003
7;110;bottom 25%;F;mid 50%;1.9771072;1.6935282;girls;Sngl;-0.029003
7;111;bottom 25%;F;mid 50%;1.2405332;0.4537562;girls;Sngl;-0.029003
7;114;mid 50%;F;mid 50%;0.3280722;-0.372758;girls;Sngl;-0.029003
7;115;mid 50%;F;mid 50%;0.9675862;0.0404992;girls;Sngl;-0.029003
7;116;bottom 25%;F;mid 50%;1.3747412;0.9496652;girls;Sngl;-0.029003
7;119;mid 50%;F;mid 50%;0.5443412;-0.290107;girls;Sngl;-0.029003
7;123;mid 50%;F;mid 50%;0.1941492;-0.538061;girls;Sngl;-0.029003
7;125;mid 50%;F;mid 50%;-0.265159;-0.042152;girls;Sngl;-0.029003
7;127;mid 50%;F;mid 50%;-0.492781;-0.538061;girls;Sngl;-0.029003
7;129;mid 50%;F;mid 50%;0.8965662;-0.207455;girls;Sngl;-0.029003
7;130;bottom 25%;F;mid 50%;0.0043222;0.5364082;girls;Sngl;-0.029003
7;131;mid 50%;F;mid 50%;0.7472282;0.2058022;girls;Sngl;-0.029003
7;132;top 25%;F;mid 50%;-1.335315;-1.116621;girls;Sngl;-0.029003
7;134;mid 50%;F;mid 50%;0.2613242;-0.372758;girls;Sngl;-0.029003
7;135;mid 50%;F;mid 50%;-2.108644;0.2884532;girls;Sngl;-0.029003
7;136;top 25%;F;mid 50%;-0.419801;-2.356393;girls;Sngl;-0.029003
7;138;mid 50%;F;mid 50%;0.4781942;-0.703364;girls;Sngl;-0.029003
7;139;mid 50%;F;mid 50%;0.4781942;0.0404992;girls;Sngl;-0.029003
7;141;top 25%;F;mid 50%;1.6618062;-1.03397;girls;Sngl;-0.029003
7;143;bottom 25%;F;mid 50%;1.5792202;1.0323172;girls;Sngl;-0.029003
7;145;mid 50%;F;mid 50%;-0.419801;0.1231502;girls;Sngl;-0.029003
7;148;mid 50%;F;mid 50%;0.0043222;-0.45541;girls;Sngl;-0.029003
7;151;mid 50%;F;mid 50%;0.8965662;-0.124804;girls;Sngl;-0.029003
7;153;mid 50%;F;mid 50%;0.7472282;-0.207455;girls;Sngl;-0.029003
7;154;mid 50%;F;mid 50%;0.3280722;0.1231502;girls;Sngl;-0.029003
7;155;mid 50%;F;mid 50%;1.2405332;0.0404992;girls;Sngl;-0.029003
7;156;bottom 25%;F;mid 50%;0.8219882;2.2720892;girls;Sngl;-0.029003
7;162;mid 50%;F;mid 50%;0.8219882;-0.45541;girls;Sngl;-0.029003
7;163;mid 50%;F;mid 50%;-0.623051;-0.372758;girls;Sngl;-0.029003
7;169;top 25%;F;mid 50%;1.1758492;-1.281924;girls;Sngl;-0.029003
7;178;bottom 25%;F;mid 50%;1.1758492;1.3629222;girls;Sngl;-0.029003
7;179;mid 50%;F;mid 50%;0.0735362;-0.45541;girls;Sngl;-0.029003
7;182;bottom 25%;F;mid 50%;0.6787592;1.8588312;girls;Sngl;-0.029003
7;183;bottom 25%;F;mid 50%;1.2405332;2.4373912;girls;Sngl;-0.029003
7;184;mid 50%;F;mid 50%;1.1094382;-0.207455;girls;Sngl;-0.029003
7;185;mid 50%;F;mid 50%;1.3101422;-0.124804;girls;Sngl;-0.029003
7;187;mid 50%;F;mid 50%;0.4781942;-0.703364;girls;Sngl;-0.029003
7;188;mid 50%;F;mid 50%;-0.555112;-0.042152;girls;Sngl;-0.029003
7;191;mid 50%;F;mid 50%;0.1941492;-0.538061;girls;Sngl;-0.029003
7;192;bottom 25%;F;mid 50%;1.4395322;1.9414832;girls;Sngl;-0.029003
7;195;mid 50%;F;mid 50%;-0.85267;-0.868667;girls;Sngl;-0.029003
7;197;mid 50%;F;mid 50%;0.6107292;-0.703364;girls;Sngl;-0.029003
8;2;bottom 25%;F;mid 50%;-1.962075;0.8670142;girls;Sngl;-0.040532
8;4;mid 50%;F;mid 50%;0.3280722;-0.290107;girls;Sngl;-0.040532
8;6;mid 50%;F;mid 50%;-0.419801;-0.620713;girls;Sngl;-0.040532
8;11;mid 50%;F;mid 50%;-0.197611;-0.45541;girls;Sngl;-0.040532
8;12;mid 50%;F;mid 50%;-0.129085;-0.207455;girls;Sngl;-0.040532
8;13;mid 50%;F;mid 50%;0.1340672;0.1231502;girls;Sngl;-0.040532
8;16;mid 50%;F;mid 50%;-2.108644;0.3711052;girls;Sngl;-0.040532
8;17;mid 50%;F;mid 50%;-0.776109;-0.868667;girls;Sngl;-0.040532
8;18;bottom 25%;F;mid 50%;2.3136012;3.0159522;girls;Sngl;-0.040532
8;19;mid 50%;F;mid 50%;0.4026692;0.2884532;girls;Sngl;-0.040532
8;20;top 25%;F;mid 50%;-1.836687;-1.943136;girls;Sngl;-0.040532
8;21;mid 50%;F;mid 50%;0.1941492;0.1231502;girls;Sngl;-0.040532
8;22;bottom 25%;F;mid 50%;0.0043222;0.2884532;girls;Sngl;-0.040532
8;24;bottom 25%;F;mid 50%;-1.335315;0.6190592;girls;Sngl;-0.040532
8;27;mid 50%;F;mid 50%;-1.029067;-0.620713;girls;Sngl;-0.040532
8;28;mid 50%;F;mid 50%;0.5443412;-0.703364;girls;Sngl;-0.040532
8;29;bottom 25%;F;mid 50%;1.8138272;0.9496652;girls;Sngl;-0.040532
8;31;mid 50%;F;mid 50%;0.3280722;-0.372758;girls;Sngl;-0.040532
8;32;mid 50%;F;mid 50%;0.1941492;-0.372758;girls;Sngl;-0.040532
8;36;mid 50%;F;mid 50%;1.8138272;-0.207455;girls;Sngl;-0.040532
8;37;mid 50%;F;mid 50%;-0.062088;0.2058022;girls;Sngl;-0.040532
8;38;top 25%;F;mid 50%;-0.776109;-1.281924;girls;Sngl;-0.040532
8;39;mid 50%;F;mid 50%;1.4395322;0.1231502;girls;Sngl;-0.040532
8;41;bottom 25%;F;mid 50%;2.5323522;2.8506492;girls;Sngl;-0.040532
8;43;mid 50%;F;mid 50%;-0.062088;-0.538061;girls;Sngl;-0.040532
8;44;mid 50%;F;mid 50%;0.0735362;-0.620713;girls;Sngl;-0.040532
8;45;top 25%;F;mid 50%;-2.291731;-2.439045;girls;Sngl;-0.040532
8;47;mid 50%;F;mid 50%;-0.338842;0.0404992;girls;Sngl;-0.040532
8;48;mid 50%;F;mid 50%;1.2405332;0.5364082;girls;Sngl;-0.040532
8;52;mid 50%;F;mid 50%;0.3280722;0.2058022;girls;Sngl;-0.040532
8;53;bottom 25%;F;mid 50%;1.3101422;0.7843622;girls;Sngl;-0.040532
8;54;mid 50%;F;mid 50%;0.2613242;0.2058022;girls;Sngl;-0.040532
8;55;mid 50%;F;mid 50%;-1.836687;-0.868667;girls;Sngl;-0.040532
8;56;mid 50%;F;mid 50%;-0.699505;-0.45541;girls;Sngl;-0.040532
8;57;mid 50%;F;mid 50%;-1.335315;-0.786016;girls;Sngl;-0.040532
8;59;mid 50%;F;mid 50%;-0.492781;0.0404992;girls;Sngl;-0.040532
8;66;top 25%;F;mid 50%;-1.438662;-2.025787;girls;Sngl;-0.040532
8;67;mid 50%;F;mid 50%;0.0735362;-0.042152;girls;Sngl;-0.040532
8;68;mid 50%;F;mid 50%;-0.555112;-0.207455;girls;Sngl;-0.040532
8;69;mid 50%;F;mid 50%;0.1941492;0.1231502;girls;Sngl;-0.040532
8;70;mid 50%;F;mid 50%;-0.555112;-0.538061;girls;Sngl;-0.040532
8;72;top 25%;F;mid 50%;-1.438662;-2.19109;girls;Sngl;-0.040532
8;74;mid 50%;F;mid 50%;-0.623051;-1.03397;girls;Sngl;-0.040532
8;75;mid 50%;F;mid 50%;-0.492781;-0.290107;girls;Sngl;-0.040532
8;77;bottom 25%;F;mid 50%;-0.492781;1.2802712;girls;Sngl;-0.040532
8;79;bottom 25%;F;mid 50%;1.7348992;2.0241342;girls;Sngl;-0.040532
8;80;mid 50%;F;mid 50%;1.1094382;0.2884532;girls;Sngl;-0.040532
8;81;mid 50%;F;mid 50%;-0.555112;-0.951318;girls;Sngl;-0.040532
8;82;top 25%;F;mid 50%;-0.338842;-1.364576;girls;Sngl;-0.040532
8;84;top 25%;F;mid 50%;-0.129085;-2.19109;girls;Sngl;-0.040532
8;85;mid 50%;F;mid 50%;-0.85267;0.1231502;girls;Sngl;-0.040532
8;87;top 25%;F;mid 50%;0.0735362;-2.19109;girls;Sngl;-0.040532
8;88;bottom 25%;F;mid 50%;0.8219882;0.6190592;girls;Sngl;-0.040532
8;91;bottom 25%;F;mid 50%;-0.129085;1.9414832;girls;Sngl;-0.040532
8;92;bottom 25%;F;mid 50%;0.0735362;0.9496652;girls;Sngl;-0.040532
8;94;mid 50%;F;mid 50%;0.8219882;-0.620713;girls;Sngl;-0.040532
8;95;bottom 25%;F;mid 50%;0.6787592;0.8670142;girls;Sngl;-0.040532
8;97;top 25%;F;mid 50%;0.0043222;-1.199273;girls;Sngl;-0.040532
8;100;mid 50%;F;mid 50%;0.7472282;-0.372758;girls;Sngl;-0.040532
8;102;mid 50%;F;mid 50%;-1.335315;-0.042152;girls;Sngl;-0.040532
8;103;bottom 25%;F;mid 50%;1.9003352;0.9496652;girls;Sngl;-0.040532
8;104;bottom 25%;F;mid 50%;0.9675862;2.5200432;girls;Sngl;-0.040532
8;105;top 25%;F;mid 50%;-1.118624;-2.273742;girls;Sngl;-0.040532
8;106;mid 50%;F;mid 50%;-1.029067;-0.290107;girls;Sngl;-0.040532
8;107;mid 50%;F;mid 50%;-0.419801;-0.703364;girls;Sngl;-0.040532
8;108;bottom 25%;F;mid 50%;0.1340672;1.6108772;girls;Sngl;-0.040532
8;110;mid 50%;F;mid 50%;-1.118624;-0.786016;girls;Sngl;-0.040532
8;112;bottom 25%;F;mid 50%;2.3136012;1.6108772;girls;Sngl;-0.040532
8;116;bottom 25%;F;mid 50%;0.7472282;1.1976192;girls;Sngl;-0.040532
8;117;top 25%;F;mid 50%;-1.62373;-1.116621;girls;Sngl;-0.040532
8;118;mid 50%;F;mid 50%;0.7472282;0.0404992;girls;Sngl;-0.040532
8;122;mid 50%;F;mid 50%;-0.419801;0.2884532;girls;Sngl;-0.040532
8;123;bottom 25%;F;mid 50%;0.0043222;0.7843622;girls;Sngl;-0.040532
8;124;mid 50%;F;mid 50%;-0.265159;-0.703364;girls;Sngl;-0.040532
8;125;bottom 25%;F;mid 50%;1.9003352;0.7843622;girls;Sngl;-0.040532
8;130;mid 50%;F;mid 50%;-0.129085;-0.703364;girls;Sngl;-0.040532
8;132;bottom 25%;F;mid 50%;0.9675862;0.9496652;girls;Sngl;-0.040532
8;133;top 25%;F;mid 50%;-0.129085;-1.447227;girls;Sngl;-0.040532
8;134;mid 50%;F;mid 50%;-0.197611;-0.703364;girls;Sngl;-0.040532
8;135;mid 50%;F;mid 50%;-1.836687;-0.786016;girls;Sngl;-0.040532
8;136;mid 50%;F;mid 50%;0.6107292;-0.042152;girls;Sngl;-0.040532
8;137;top 25%;F;mid 50%;-1.62373;-1.199273;girls;Sngl;-0.040532
8;138;top 25%;F;mid 50%;-1.029067;-1.364576;girls;Sngl;-0.040532
8;141;bottom 25%;F;mid 50%;0.9675862;0.6190592;girls;Sngl;-0.040532
8;144;mid 50%;F;mid 50%;-0.939378;-0.538061;girls;Sngl;-0.040532
8;145;mid 50%;F;mid 50%;-0.85267;-0.45541;girls;Sngl;-0.040532
8;146;mid 50%;F;mid 50%;-0.85267;-1.03397;girls;Sngl;-0.040532
8;147;mid 50%;F;mid 50%;-0.699505;-0.620713;girls;Sngl;-0.040532
8;149;bottom 25%;F;mid 50%;0.1941492;0.5364082;girls;Sngl;-0.040532
8;151;mid 50%;F;mid 50%;-1.438662;-0.45541;girls;Sngl;-0.040532
8;153;mid 50%;F;mid 50%;0.7472282;-0.042152;girls;Sngl;-0.040532
8;156;mid 50%;F;mid 50%;0.2613242;-0.45541;girls;Sngl;-0.040532
8;157;bottom 25%;F;mid 50%;0.3280722;1.0323172;girls;Sngl;-0.040532
8;158;mid 50%;F;mid 50%;-0.265159;0.2058022;girls;Sngl;-0.040532
8;161;bottom 25%;F;mid 50%;-0.419801;2.8506492;girls;Sngl;-0.040532
9;8;mid 50%;M;bottom 25%;-0.265159;-0.124804;mixed;Mxd;-0.494304
9;9;top 25%;M;bottom 25%;-2.108644;-2.934953;mixed;Mxd;-0.494304
9;13;top 25%;M;bottom 25%;-1.62373;-2.686999;mixed;Mxd;-0.494304
9;14;mid 50%;F;bottom 25%;0.5443412;-0.042152;mixed;Mxd;-0.494304
9;31;mid 50%;F;bottom 25%;0.4781942;0.1231502;mixed;Mxd;-0.494304
9;36;top 25%;M;bottom 25%;-1.335315;-1.364576;mixed;Mxd;-0.494304
9;41;mid 50%;F;bottom 25%;-0.197611;-0.786016;mixed;Mxd;-0.494304
9;44;bottom 25%;F;bottom 25%;0.4781942;1.1976192;mixed;Mxd;-0.494304
9;58;mid 50%;F;bottom 25%;0.0043222;0.1231502;mixed;Mxd;-0.494304
9;60;bottom 25%;M;bottom 25%;0.0735362;0.8670142;mixed;Mxd;-0.494304
9;62;mid 50%;M;bottom 25%;-0.129085;0.3711052;mixed;Mxd;-0.494304
9;67;mid 50%;M;bottom 25%;-1.526653;-0.45541;mixed;Mxd;-0.494304
9;68;mid 50%;F;bottom 25%;-1.335315;-0.620713;mixed;Mxd;-0.494304
9;77;bottom 25%;M;bottom 25%;0.4026692;0.6190592;mixed;Mxd;-0.494304
9;79;top 25%;M;bottom 25%;-0.492781;-1.61253;mixed;Mxd;-0.494304
9;93;mid 50%;M;bottom 25%;-0.555112;-0.703364;mixed;Mxd;-0.494304
9;106;mid 50%;M;bottom 25%;-1.526653;0.2058022;mixed;Mxd;-0.494304
9;117;top 25%;M;bottom 25%;-1.335315;-2.934953;mixed;Mxd;-0.494304
9;121;mid 50%;M;bottom 25%;1.5792202;-0.703364;mixed;Mxd;-0.494304
9;131;bottom 25%;F;bottom 25%;0.7472282;0.6190592;mixed;Mxd;-0.494304
9;148;bottom 25%;F;bottom 25%;-0.555112;0.9496652;mixed;Mxd;-0.494304
9;155;bottom 25%;M;bottom 25%;-0.699505;0.5364082;mixed;Mxd;-0.494304
9;157;mid 50%;F;bottom 25%;-0.623051;-0.786016;mixed;Mxd;-0.494304
9;161;top 25%;F;bottom 25%;-0.939378;-1.61253;mixed;Mxd;-0.494304
9;168;bottom 25%;M;bottom 25%;0.8965662;1.0323172;mixed;Mxd;-0.494304
9;169;mid 50%;M;bottom 25%;0.0735362;0.2058022;mixed;Mxd;-0.494304
9;170;top 25%;M;bottom 25%;-0.623051;-1.777833;mixed;Mxd;-0.494304
10;3;top 25%;M;mid 50%;-1.029067;-1.116621;mixed;Mxd;0.1892722
10;4;mid 50%;F;mid 50%;0.2613242;-0.290107;mixed;Mxd;0.1892722
10;5;mid 50%;F;mid 50%;0.0735362;0.1231502;mixed;Mxd;0.1892722
10;11;bottom 25%;F;mid 50%;0.2613242;0.9496652;mixed;Mxd;0.1892722
10;12;mid 50%;M;mid 50%;-1.526653;-0.703364;mixed;Mxd;0.1892722
10;13;mid 50%;F;mid 50%;-0.492781;0.0404992;mixed;Mxd;0.1892722
10;15;bottom 25%;F;mid 50%;1.5792202;2.0241342;mixed;Mxd;0.1892722
10;18;mid 50%;F;mid 50%;-0.776109;0.0404992;mixed;Mxd;0.1892722
10;19;mid 50%;M;mid 50%;-0.265159;0.5364082;mixed;Mxd;0.1892722
10;25;mid 50%;F;mid 50%;-1.029067;-0.868667;mixed;Mxd;0.1892722
10;26;bottom 25%;M;mid 50%;-1.62373;0.5364082;mixed;Mxd;0.1892722
10;27;bottom 25%;M;mid 50%;0.0043222;1.8588312;mixed;Mxd;0.1892722
10;29;mid 50%;F;mid 50%;-0.062088;-0.290107;mixed;Mxd;0.1892722
10;34;mid 50%;M;mid 50%;-0.939378;-0.951318;mixed;Mxd;0.1892722
10;39;mid 50%;F;mid 50%;0.4781942;-0.042152;mixed;Mxd;0.1892722
10;40;mid 50%;M;mid 50%;0.0735362;-0.786016;mixed;Mxd;0.1892722
10;45;bottom 25%;M;mid 50%;-0.265159;0.8670142;mixed;Mxd;0.1892722
10;47;bottom 25%;M;mid 50%;-0.129085;1.6108772;mixed;Mxd;0.1892722
10;49;mid 50%;M;mid 50%;-0.492781;-0.042152;mixed;Mxd;0.1892722
10;50;mid 50%;M;mid 50%;-1.219486;-0.042152;mixed;Mxd;0.1892722
10;51;bottom 25%;M;mid 50%;-1.526653;0.4537562;mixed;Mxd;0.1892722
10;54;mid 50%;M;mid 50%;-0.699505;-0.45541;mixed;Mxd;0.1892722
10;58;bottom 25%;F;mid 50%;0.6787592;1.3629222;mixed;Mxd;0.1892722
10;61;bottom 25%;F;mid 50%;-0.062088;0.7017112;mixed;Mxd;0.1892722
10;64;mid 50%;F;mid 50%;0.1340672;0.2884532;mixed;Mxd;0.1892722
10;67;mid 50%;M;mid 50%;1.5792202;0.2884532;mixed;Mxd;0.1892722
10;68;mid 50%;F;mid 50%;0.0735362;-0.207455;mixed;Mxd;0.1892722
10;71;bottom 25%;M;mid 50%;-0.623051;1.0323172;mixed;Mxd;0.1892722
10;72;bottom 25%;M;mid 50%;0.0043222;0.5364082;mixed;Mxd;0.1892722
10;74;mid 50%;M;mid 50%;0.0043222;-0.042152;mixed;Mxd;0.1892722
10;79;mid 50%;M;mid 50%;-0.419801;-0.372758;mixed;Mxd;0.1892722
10;80;top 25%;F;mid 50%;0.2613242;-1.447227;mixed;Mxd;0.1892722
10;81;bottom 25%;M;mid 50%;0.4026692;1.1149682;mixed;Mxd;0.1892722
10;83;mid 50%;M;mid 50%;-0.338842;-0.538061;mixed;Mxd;0.1892722
10;84;bottom 25%;M;mid 50%;0.1340672;0.7017112;mixed;Mxd;0.1892722
10;92;mid 50%;M;mid 50%;-0.338842;-0.372758;mixed;Mxd;0.1892722
10;93;bottom 25%;F;mid 50%;-0.338842;0.6190592;mixed;Mxd;0.1892722
10;95;bottom 25%;F;mid 50%;-0.623051;1.0323172;mixed;Mxd;0.1892722
10;97;mid 50%;F;mid 50%;-0.939378;-0.45541;mixed;Mxd;0.1892722
10;99;bottom 25%;M;mid 50%;0.4026692;0.5364082;mixed;Mxd;0.1892722
10;101;mid 50%;F;mid 50%;-0.623051;-0.207455;mixed;Mxd;0.1892722
10;102;bottom 25%;M;mid 50%;-1.118624;0.6190592;mixed;Mxd;0.1892722
10;111;mid 50%;M;mid 50%;-0.419801;0.2058022;mixed;Mxd;0.1892722
10;112;mid 50%;M;mid 50%;0.0043222;0.0404992;mixed;Mxd;0.1892722
10;114;bottom 25%;M;mid 50%;-0.419801;1.1149682;mixed;Mxd;0.1892722
10;117;mid 50%;M;mid 50%;0.1340672;-0.042152;mixed;Mxd;0.1892722
10;121;mid 50%;F;mid 50%;-0.129085;0.0404992;mixed;Mxd;0.1892722
10;122;mid 50%;M;mid 50%;-0.265159;0.1231502;mixed;Mxd;0.1892722
10;126;mid 50%;M;mid 50%;-0.939378;0.1231502;mixed;Mxd;0.1892722
10;127;mid 50%;M;mid 50%;-0.338842;-0.786016;mixed;Mxd;0.1892722
11;1;mid 50%;M;top 25%;-0.492781;0.2884532;boys;Sngl;0.6350562
11;3;bottom 25%;M;top 25%;1.9003352;2.0241342;boys;Sngl;0.6350562
11;4;bottom 25%;M;top 25%;1.3747412;1.1149682;boys;Sngl;0.6350562
11;10;bottom 25%;M;top 25%;1.3747412;1.3629222;boys;Sngl;0.6350562
11;11;bottom 25%;M;top 25%;0.3280722;0.5364082;boys;Sngl;0.6350562
11;16;bottom 25%;M;top 25%;-0.062088;1.0323172;boys;Sngl;0.6350562
11;18;bottom 25%;M;top 25%;0.1340672;2.8506492;boys;Sngl;0.6350562
11;20;mid 50%;M;top 25%;-0.85267;-0.290107;boys;Sngl;0.6350562
11;21;bottom 25%;M;top 25%;1.5061852;2.2720892;boys;Sngl;0.6350562
11;22;mid 50%;M;top 25%;0.2613242;-0.951318;boys;Sngl;0.6350562
11;23;mid 50%;M;top 25%;0.9675862;0.2884532;boys;Sngl;0.6350562
11;24;mid 50%;M;top 25%;0.8219882;-0.951318;boys;Sngl;0.6350562
11;28;bottom 25%;M;top 25%;0.1941492;0.7843622;boys;Sngl;0.6350562
11;29;bottom 25%;M;top 25%;0.1941492;1.2802712;boys;Sngl;0.6350562
11;33;mid 50%;M;top 25%;0.4781942;-0.207455;boys;Sngl;0.6350562
11;34;bottom 25%;M;top 25%;1.1758492;1.1976192;boys;Sngl;0.6350562
11;38;mid 50%;M;top 25%;-0.85267;-0.124804;boys;Sngl;0.6350562
11;39;bottom 25%;M;top 25%;0.5443412;0.7843622;boys;Sngl;0.6350562
11;45;bottom 25%;M;top 25%;0.7472282;1.3629222;boys;Sngl;0.6350562
11;47;mid 50%;M;top 25%;0.3280722;0.3711052;boys;Sngl;0.6350562
11;51;bottom 25%;M;top 25%;0.5443412;0.3711052;boys;Sngl;0.6350562
11;52;bottom 25%;M;top 25%;1.5792202;1.6935282;boys;Sngl;0.6350562
